Index,theta,x_upper,x_lower,y_upper,y_lower
A1022,2.7118,-1.7910649517555304,-1.9910649517555306,-1.7910649517555304,-0.5068228438015867
A1022,2.7504,-1.8013848292842862,-2.0013848292842864,-1.8013848292842862,-0.5305348688128345
A1022,2.789,-1.8107819627723132,-2.010781962772313,-1.8107819627723132,-0.5546274793926528
A1022,2.8276000000000003,-1.819242352604968,-2.019242352604968,-1.819242352604968,-0.5790647829718549
A1022,2.8662,-1.8267533947048964,-2.0267533947048966,-1.8267533947048964,-0.6038103734662371
A1022,2.9048000000000003,-1.8333038993092732,-2.0333038993092734,-1.8333038993092732,-0.6288273855134544
A1022,2.9434,-1.83888410764003,-2.03888410764003,-1.83888410764003,-0.6540785493941136
A1022,2.982,-1.8434857064422414,-2.0434857064422416,-1.8434857064422414,-0.6795262465552726
A1023,2.1949,-1.5735280005201298,-1.77352800052013,-1.5735280005201298,-0.24230355453736022
A1023,2.23501,-1.5950149127419038,-1.795014912741904,-1.5950149127419038,-0.25844082620733677
A1023,2.2751200000000003,-1.6158374506528634,-1.8158374506528636,-1.6158374506528634,-0.2754267276766005
A1023,2.31523,-1.6359621191930298,-1.83596211919303,-1.6359621191930298,-0.2932339354848251
A1023,2.35534,-1.6553565458925983,-1.8553565458925985,-1.6553565458925983,-0.31183380502124736
A1023,2.3954500000000003,-1.673989532946176,-1.8739895329461762,-1.673989532946176,-0.3311964166022836
A1023,2.43556,-1.6918311073974595,-1.8918311073974596,-1.6918311073974595,-0.35129062360022634
A1023,2.47567,-1.708852569353626,-1.9088525693536262,-1.708852569353626,-0.37208410254559854
A1023,2.51578,-1.725026538151878,-1.925026538151878,-1.725026538151878,-0.39354340512257047
A1023,2.55589,-1.7403269964038794,-1.9403269964038796,-1.7403269964038794,-0.4156340119738011
A1023,2.596,-1.7547293318472326,-1.9547293318472327,-1.7547293318472326,-0.43832038822815256
A103,0.0,-2.012,-2.212,-2.012,-0.786
A103,0.09467,-2.0150001652513816,-2.2150001652513818,-2.0150001652513816,-0.7226658035077717
A103,0.18934,-2.023973792374078,-2.2239737923740783,-2.023973792374078,-0.6598988101664096
A103,0.28401,-2.038840516101604,-2.2388405161016043,-2.038840516101604,-0.5982611434157838
A103,0.37868,-2.0594671942610363,-2.2594671942610365,-2.0594671942610363,-0.5383048127662271
A103,0.47335000000000005,-2.085669100156658,-2.285669100156658,-2.085669100156658,-0.48056677015748617
A103,0.56802,-2.117211576929997,-2.317211576929997,-2.117211576929997,-0.42556410116901655
A103,0.66269,-2.153812139080283,-2.3538121390802833,-2.153812139080283,-0.3737893941477807
A103,0.75736,-2.195143002324698,-2.3951430023246982,-2.195143002324698,-0.32570632872633254
A103,0.8520300000000001,-2.240834019141703,-2.440834019141703,-2.240834019141703,-0.2817455232391719
A103,0.9467,-2.290475993707552,-2.4904759937075522,-2.290475993707552,-0.24230067822673254
A1031,0.545,-2.1090647151770443,-2.3090647151770445,-2.1090647151770443,-0.4386598793619736
A1031,0.5851700000000001,-2.123475806036613,-2.323475806036613,-2.123475806036613,-0.41593145937874065
A1031,0.62534,-2.1387880264930694,-2.3387880264930696,-2.1387880264930694,-0.39380011239330315
A1031,0.66551,-2.154976671627278,-2.354976671627278,-2.154976671627278,-0.3723015453848808
A1031,0.7056800000000001,-2.172015622486073,-2.372015622486073,-2.172015622486073,-0.3514704443979302
A1031,0.74585,-2.18987738822289,-2.38987738822289,-2.18987738822289,-0.33134041857926744
A1031,0.78602,-2.2085331504518253,-2.4085331504518255,-2.2085331504518253,-0.31194394595266883
A1031,0.82619,-2.227952809743564,-2.427952809743564,-2.227952809743564,-0.29331232101844096
A1031,0.86636,-2.2481050341881574,-2.4481050341881576,-2.2481050341881574,-0.2754756042624994
A1031,0.9065300000000001,-2.2689573099463014,-2.4689573099463016,-2.2689573099463014,-0.25846257365642333
A1031,0.9467,-2.290475993707552,-2.4904759937075522,-2.290475993707552,-0.24230067822673254
A1032,0.155,-2.020032274381259,-2.2200322743812593,-2.020032274381259,-0.682565333474934
A1032,0.194,-2.0245685664959376,-2.224568566495938,-2.0245685664959376,-0.656833788316009
A1032,0.23299999999999998,-2.0301046850833315,-2.2301046850833317,-2.0301046850833315,-0.6312986800647838
A1032,0.272,-2.036632210774307,-2.236632210774307,-2.036632210774307,-0.6059988426983274
A1032,0.311,-2.0441412164606434,-2.2441412164606436,-2.0441412164606434,-0.580972752392048
A1032,0.35,-2.052620282392256,-2.252620282392256,-2.052620282392256,-0.5562584690048477
A1032,0.389,-2.062056513544431,-2.2620565135444313,-2.062056513544431,-0.5318935781974132
A1032,0.42800000000000005,-2.072435559228675,-2.272435559228675,-2.072435559228675,-0.5079151342716729
A1032,0.46699999999999997,-2.083741634917342,-2.2837416349173423,-2.083741634917342,-0.4843596038183461
A1032,0.506,-2.0959575462488615,-2.2959575462488617,-2.0959575462488615,-0.46126281025828797
A1032,0.545,-2.1090647151770443,-2.3090647151770445,-2.1090647151770443,-0.4386598793619736
A1033,0.0,-2.012,-2.212,-2.012,-0.786
A1033,0.0155,-2.012080482138661,-2.2120804821386613,-2.012080482138661,-0.7756154158277132
A1033,0.031,-2.0123219092191977,-2.212321909219198,-2.0123219092191977,-0.7652333265018243
A1033,0.0465,-2.0127242232399154,-2.2127242232399156,-2.0127242232399154,-0.7548562262693562
A1033,0.062,-2.0132873275468053,-2.2132873275468055,-2.0132873275468053,-0.7444866081787265
A1033,0.0775,-2.0140110868567667,-2.214011086856767,-2.0140110868567667,-0.7341269634808038
A1033,0.093,-2.014895327290106,-2.214895327290106,-2.014895327290106,-0.7237797810303973
A1033,0.1085,-2.0159398364123127,-2.215939836412313,-2.0159398364123127,-0.713447546688321
A1033,0.124,-2.017144363285094,-2.2171443632850942,-2.017144363285094,-0.7031327427241779
A1033,0.1395,-2.018508618526663,-2.218508618526663,-2.018508618526663,-0.6928378472200066
A1033,0.155,-2.020032274381259,-2.2200322743812593,-2.020032274381259,-0.682565333474934
A104,1.8808,-2.072328581896641,-2.272328581896641,-2.072328581896641,0.6920729266947204
A104,2.30598,-2.2405327634286096,-2.44053276342861,-2.2405327634286096,0.5951854831189418
A104,2.73116,-2.3537962075247814,-2.5537962075247815,-2.3537962075247814,0.43754279968909604
A104,3.15634,-2.391949979534552,-2.591949979534552,-2.391949979534552,0.2472164665427979
A104,3.5815200000000003,-2.348199999157082,-2.5481999991570823,-2.348199999157082,0.058098083976585696
A104,4.0067,-2.2303368691083643,-2.4303368691083644,-2.2303368691083643,-0.09613584867965
A104,4.43188,-2.059348594712074,-2.2593485947120744,-2.059348594712074,-0.18802074094420043
A104,4.85706,-1.86568322882267,-2.06568322882267,-1.86568322882267,-0.20119455825022084
A104,5.28224,-1.6838269566332498,-1.88382695663325,-1.6838269566332498,-0.13331142578819596
A104,5.70742,-1.546163106223406,-1.7461631062234062,-1.546163106223406,0.003540639222988168
A104,6.1326,-1.477205616974225,-1.677205616974225,-1.477205616974225,0.18499225283923101
A105,1.9628,-2.1650449283889395,-2.3650449283889396,-2.1650449283889395,0.8177287125490363
A105,2.17535,-2.2787208980860663,-2.4787208980860664,-2.2787208980860663,0.7558810803670443
A105,2.3879,-2.3767917664489318,-2.576791766448932,-2.3767917664489318,0.6714449478664688
A105,2.6004500000000004,-2.454843591753256,-2.6548435917532562,-2.454843591753256,0.5682205890175788
A105,2.813,-2.509363442849168,-2.709363442849168,-2.509363442849168,0.4508538921671488
A105,3.02555,-2.537897508023047,-2.737897508023047,-2.537897508023047,0.32462725940783765
A105,3.2381,-2.539161535356491,-2.7391615353564913,-2.539161535356491,0.1952218579440598
A105,3.4506500000000004,-2.513098633918679,-2.7130986339186793,-2.513098633918679,0.06846192396749098
A105,3.6632000000000002,-2.460881834294865,-2.660881834294865,-2.460881834294865,-0.049947372669840645
A105,3.87575,-2.3848612932075843,-2.5848612932075845,-2.3848612932075843,-0.1546767048834007
A105,4.0883,-2.2884585184277877,-2.488458518427788,-2.2884585184277877,-0.2410124489750399
A106,1.619,-0.8504033802839508,-1.0504033802839507,-0.8504033802839508,1.1094582530475963
A106,1.65369,-0.9857432053849017,-1.1857432053849017,-0.9857432053849017,1.1005741795796866
A106,1.68838,-1.1206934782429112,-1.3206934782429114,-1.1206934782429112,1.087001454161126
A106,1.7230699999999999,-1.2550918165110996,-1.4550918165110998,-1.2550918165110996,1.0687564085188557
A106,1.75776,-1.3887765019719143,-1.5887765019719144,-1.3887765019719143,1.0458609964679186
A106,1.79245,-1.5215866751286862,-1.7215866751286864,-1.5215866751286862,1.018342767494973
A106,1.82714,-1.65336252876391,-1.8533625287639102,-1.65336252876391,0.9862348336086729
A106,1.8618299999999999,-1.7839455002313436,-1.9839455002313438,-1.7839455002313436,0.9495758294968001
A106,1.89652,-1.9131784622505421,-2.1131784622505423,-1.9131784622505421,0.9084098660380936
A106,1.93121,-2.0409059119742516,-2.240905911974252,-2.0409059119742516,0.8627864772247175
A106,1.9659,-2.1669741581011635,-2.3669741581011636,-2.1669741581011635,0.81276056055922
A1061,1.619,-0.8504033802839508,-1.0504033802839507,-0.8504033802839508,1.1094582530475963
A1061,1.6248,-0.8730517422155727,-1.0730517422155728,-0.8730517422155727,1.1082998299448992
A1061,1.6306,-0.8956930043864895,-1.0956930043864894,-0.8956930043864895,1.1070100665641145
A1061,1.6364,-0.9183264051467769,-1.118326405146777,-0.9183264051467769,1.1055890062927602
A1061,1.6422,-0.9409511831109679,-1.140951183110968,-0.9409511831109679,1.1040366969351698
A1061,1.6480000000000001,-0.9635665771836651,-1.1635665771836652,-0.9635665771836651,1.102353190710884
A1061,1.6538,-0.9861718265851439,-1.186171826585144,-0.9861718265851439,1.1005385442528928
A1061,1.6596,-1.008766170876948,-1.2087661708769482,-1.008766170876948,1.098592818605732
A1061,1.6654,-1.0313488499874652,-1.2313488499874654,-1.0313488499874652,1.096516079223429
A1061,1.6712,-1.0539191042375,-1.2539191042375002,-1.0539191042375,1.094308395967301
A1061,1.677,-1.0764761743658278,-1.276476174365828,-1.0764761743658278,1.0919698431036045
A1062,1.677,-1.0764761743658278,-1.276476174365828,-1.0764761743658278,1.0919698431036045
A1062,1.6965000000000001,-1.1522079818103315,-1.3522079818103316,-1.1522079818103315,1.0831488930652609
A1062,1.716,-1.2277533935762763,-1.4277533935762765,-1.2277533935762763,1.0728529434002692
A1062,1.7355,-1.3030836844310882,-1.5030836844310884,-1.3030836844310882,1.061085909019432
A1062,1.7550000000000001,-1.3781702109393246,-1.5781702109393247,-1.3781702109393246,1.0478522641957926
A1062,1.7745000000000002,-1.452984422354,-1.6529844223540002,-1.452984422354,1.0331570408633426
A1062,1.794,-1.5274978714726608,-1.727497871472661,-1.5274978714726608,1.01700582670369
A1062,1.8135000000000001,-1.6016822254540952,-1.8016822254540954,-1.6016822254540952,0.9994047630214143
A1062,1.8330000000000002,-1.6755092765915502,-1.8755092765915504,-1.6755092765915502,0.9803605424089042
A1062,1.8525,-1.7489509530383731,-1.9489509530383733,-1.7489509530383731,0.9598804062015837
A1062,1.872,-1.8219793294819966,-2.0219793294819968,-1.8219793294819966,0.9379721417244796
A1063,1.872,-1.8219793294819966,-2.0219793294819968,-1.8219793294819966,0.9379721417244796
A1063,1.8813900000000001,-1.8569896741157552,-2.0569896741157554,-1.8569896741157552,0.9269154810117192
A1063,1.8907800000000001,-1.891894654774652,-2.091894654774652,-1.891894654774652,0.9155305654347964
A1063,1.9001700000000001,-1.9266911938358562,-2.1266911938358564,-1.9266911938358562,0.9038183988182494
A1063,1.9095600000000001,-1.9613762232379885,-2.1613762232379887,-1.9613762232379885,0.8917800138408177
A1063,1.9189500000000002,-1.995946684751639,-2.195946684751639,-1.995946684751639,0.879416471944385
A1063,1.92834,-2.030399530249014,-2.2303995302490143,-2.030399530249014,0.866728863240395
A1063,1.93773,-2.064731721972698,-2.2647317219726983,-2.064731721972698,0.8537183064137307
A1063,1.94712,-2.0989402328034896,-2.29894023280349,-2.0989402328034896,0.8403859486240802
A1063,1.95651,-2.133022046527314,-2.333022046527314,-2.133022046527314,0.8267329654047911
A1063,1.9659,-2.1669741581011635,-2.3669741581011636,-2.1669741581011635,0.81276056055922
A107,1.6006,-0.774045222003769,-0.974045222003769,-0.774045222003769,0.9623301968063057
A107,1.63605,-0.9071797271847718,-1.1071797271847719,-0.9071797271847718,0.9559977213982417
A107,1.6715,-1.0400061466560395,-1.2400061466560397,-1.0400061466560395,0.9449505948475517
A107,1.70695,-1.1723575746045016,-1.3723575746045018,-1.1723575746045016,0.9292026986519547
A107,1.7424,-1.3040677020776101,-1.5040677020776103,-1.3040677020776101,0.9087738211595019
A107,1.77785,-1.4349710259623318,-1.634971025962332,-1.4349710259623318,0.8836896327031082
A107,1.8133,-1.5649030569515416,-1.7649030569515418,-1.5649030569515416,0.8539816533439671
A107,1.8487500000000001,-1.6937005262365008,-1.893700526236501,-1.6937005262365008,0.8196872132643503
A107,1.8842,-1.8212015906656864,-2.0212015906656866,-1.8212015906656864,0.7808494058595953
A107,1.91965,-1.9472460361121904,-2.1472460361121906,-1.9472460361121904,0.7375170335881928
A107,1.9551,-2.0716754787941265,-2.2716754787941267,-2.0716754787941265,0.6897445466480395
A108,-0.1307,-1.3272027467972762,-1.5272027467972764,-1.3272027467972762,0.17449979548176917
A108,0.07865,-1.3238857035095126,-1.5238857035095128,-1.3238857035095126,0.3019270529438184
A108,0.28800000000000003,-1.3471235435123396,-1.5471235435123398,-1.3471235435123396,0.4272614517035974
A108,0.49734999999999996,-1.3959015264308614,-1.5959015264308616,-1.3959015264308614,0.5450299411346531
A108,0.7067,-1.468089635505026,-1.668089635505026,-1.468089635505026,0.6500898556062001
A108,0.91605,-1.560535590279505,-1.7605355902795052,-1.560535590279505,0.7378534822764059
A108,1.1254,-1.6692024990813168,-1.869202499081317,-1.6692024990813168,0.8044883954370834
A108,1.33475,-1.7893451403338023,-1.9893451403338025,-1.7893451403338023,0.8470848092925812
A108,1.5441,-1.9157171749275292,-2.1157171749275294,-1.9157171749275292,0.8637826412810218
A108,1.75345,-2.0428002411841124,-2.2428002411841126,-2.0428002411841124,0.8538527373893883
A108,1.9628,-2.1650449283889395,-2.3650449283889396,-2.1650449283889395,0.8177287125490363
A1081,-0.1307,-1.3272027467972762,-1.5272027467972764,-1.3272027467972762,0.17449979548176917
A1081,-0.07813,-1.3238608636601559,-1.523860863660156,-1.3238608636601559,0.2063891729558431
A1081,-0.02556,-1.3221992497999286,-1.5221992497999288,-1.3221992497999286,0.23841009764526525
A1081,0.027010000000000006,-1.322222496203348,-1.5222224962033482,-1.322222496203348,0.2704740967438005
A1081,0.07958000000000001,-1.3239305386413338,-1.523930538641334,-1.3239305386413338,0.3024925784319785
A1081,0.13215000000000002,-1.3273186578464342,-1.5273186578464344,-1.3273186578464342,0.33437707665349947
A1081,0.18472000000000002,-1.3323774925520142,-1.5323774925520144,-1.3323774925520142,0.3660394955441617
A1081,0.23729000000000003,-1.3390930653571387,-1.5390930653571389,-1.3390930653571387,0.39739235283795904
A1081,0.28986,-1.3474468213456925,-1.5474468213456927,-1.3474468213456925,0.42834902157782584
A1081,0.34243,-1.3574156793530285,-1.5574156793530287,-1.3574156793530285,0.45882396946319093
A1081,0.395,-1.3689720957384983,-1.5689720957384985,-1.3689720957384983,0.4887329951730295
A1082,0.395,-1.3689720957384983,-1.5689720957384985,-1.3689720957384983,0.4887329951730295
A1082,0.4741,-1.3892805807360138,-1.589280580736014,-1.3892805807360138,0.5324881181554458
A1082,0.5532,-1.412982987875603,-1.6129829878756032,-1.412982987875603,0.5745017022192918
A1082,0.6323,-1.4399310930076297,-1.6399310930076298,-1.4399310930076297,0.6145110133842434
A1082,0.7114,-1.4699563748530535,-1.6699563748530537,-1.4699563748530535,0.6522658514875058
A1082,0.7905,-1.5028710688594,-1.7028710688594002,-1.5028710688594,0.6875301148226342
A1082,0.8695999999999999,-1.5384693413954733,-1.7384693413954735,-1.5384693413954733,0.7200832766129756
A1082,0.9487,-1.576528576941925,-1.7765285769419252,-1.576528576941925,0.7497217640865359
A1082,1.0278,-1.6168107702281744,-1.8168107702281746,-1.6168107702281744,0.7762602315281563
A1082,1.1069,-1.6590640146098803,-1.8590640146098805,-1.6590640146098803,0.7995327193479089
A1082,1.186,-1.7030240773793277,-1.9030240773793279,-1.7030240773793277,0.8193936919174214
A1083,1.186,-1.7030240773793277,-1.9030240773793279,-1.7030240773793277,0.8193936919174214
A1083,1.26368,-1.747590196618647,-1.947590196618647,-1.747590196618647,0.8354576720766962
A1083,1.3413599999999999,-1.7932685188095172,-1.9932685188095174,-1.7932685188095172,0.848014794535199
A1083,1.4190399999999999,-1.8397835511970466,-2.0397835511970466,-1.8397835511970466,0.8569893254197559
A1083,1.49672,-1.8868547547027033,-2.086854754702703,-1.8868547547027033,0.8623271379998158
A1083,1.5744,-1.9341982358972216,-2.134198235897222,-1.9341982358972216,0.8639960391338128
A1083,1.65208,-1.9815284592040996,-2.1815284592040998,-1.9815284592040996,0.8619859634307916
A1083,1.7297600000000002,-2.028559969007126,-2.2285599690071263,-2.028559969007126,0.8563090339562763
A1083,1.8074400000000002,-2.07500911127566,-2.27500911127566,-2.07500911127566,0.8469994891162604
A1083,1.8851200000000001,-2.120595744324277,-2.3205957443242773,-2.120595744324277,0.834113476160287
A1083,1.9628,-2.1650449283889395,-2.3650449283889396,-2.1650449283889395,0.8177287125490363
A109,-0.1506,-1.4772066309417513,-1.6772066309417515,-1.4772066309417513,0.18498557063448504
A109,0.05254,-1.472634757829655,-1.6726347578296552,-1.472634757829655,0.27815728225153635
A109,0.25568,-1.486953889253918,-1.6869538892539182,-1.486953889253918,0.37033554620057574
A109,0.45882000000000006,-1.5195751631242909,-1.719575163124291,-1.5195751631242909,0.45772960984610156
A109,0.6619600000000001,-1.5691570573226534,-1.7691570573226536,-1.5691570573226534,0.5367454667174061
A109,0.8651,-1.6336605586581137,-1.8336605586581138,-1.6336605586581137,0.6041336569651813
A109,1.06824,-1.7104330155487149,-1.910433015548715,-1.7104330155487149,0.6571228986316259
A109,1.27138,-1.7963172260595965,-1.9963172260595967,-1.7963172260595965,0.6935340542618256
A109,1.47452,-1.8877812751449072,-2.0877812751449074,-1.8877812751449072,0.7118697460765339
A109,1.6776600000000002,-1.9810637816474204,-2.1810637816474205,-1.9810637816474204,0.7113759343586568
A109,1.8808,-2.072328581896641,-2.272328581896641,-2.072328581896641,0.6920729266947204
A110,0.1107,2.5658576533716033,2.365857653371603,2.5658576533716033,-3.707334084896366
A110,0.24564000000000002,2.557493661587938,2.3574936615879376,2.557493661587938,-3.660887992964478
A110,0.38058000000000003,2.542957270930224,2.3429572709302238,2.542957270930224,-3.615989338631091
A110,0.51552,2.5225127702835874,2.3225127702835873,2.5225127702835874,-3.5734544328757907
A110,0.65046,2.4965318650053,2.2965318650052997,2.4965318650053,-3.534056610915392
A110,0.7854000000000001,2.465486918878933,2.2654869188789326,2.465486918878933,-3.498512172049184
A110,0.92034,2.42994236597851,2.22994236597851,2.42994236597851,-3.467467356485041
A110,1.05528,2.3905444485851834,2.1905444485851833,2.3905444485851834,-3.4414865959232093
A110,1.19022,2.3480094677333256,2.1480094677333255,2.3480094677333256,-3.4210422515161434
A110,1.3251600000000001,2.3031107600050977,2.1031107600050976,2.3031107600050977,-3.406506025780494
A110,1.4601,2.2566646373508656,2.0566646373508655,2.2566646373508656,-3.3981422046029066
A111,0.1974,2.404310162930273,2.204310162930273,2.404310162930273,-3.7087371070782855
A111,0.315,2.39865131199367,2.19865131199367,2.39865131199367,-3.6871348704667555
A111,0.4326,2.390496974756372,2.1904969747563716,2.390496974756372,-3.666345786678295
A111,0.5502,2.3799597938371457,2.1799597938371456,2.3799597938371457,-3.646657032557764
A111,0.6678,2.367185328049498,2.1671853280494977,2.367185328049498,-3.6283405851843393
A111,0.7854,2.352350041677135,2.152350041677135,2.352350041677135,-3.6116494648267
A111,0.903,2.3356588668265585,2.1356588668265584,2.3356588668265585,-3.5968142397643454
A111,1.0206,2.3173423725300246,2.1173423725300244,2.3173423725300246,-3.5840398412568515
A111,1.1381999999999999,2.2976535797043995,2.0976535797043994,2.2976535797043995,-3.5735027326585294
A111,1.2558,2.276864465963526,2.076864465963526,2.276864465963526,-3.5653484717838544
A111,1.3734,2.255262208566022,2.0552622085660217,2.255262208566022,-3.5596897001967354
A112,-3.1416,-0.9619999999959524,-1.1619999999959525,-0.9619999999959524,-3.245998898038469
A112,-2.98452,-0.9601534148511871,-1.1601534148511872,-0.9601534148511871,-3.269464135780635
A112,-2.82744,-0.9546587839135111,-1.1546587839135112,-0.9546587839135111,-3.2923516059303037
A112,-2.67036,-0.9456514038637057,-1.1456514038637058,-0.9456514038637057,-3.3140977403829277
A112,-2.51328,-0.9333530673275355,-1.1333530673275356,-0.9333530673275355,-3.3341670746378638
A112,-2.3562,-0.9180666015797255,-1.1180666015797256,-0.9180666015797255,-3.352065432773019
A112,-2.1991199999999997,-0.9001684118966292,-1.1001684118966293,-0.9001684118966292,-3.367352095752922
A112,-2.04204,-0.8800992131658495,-1.0800992131658496,-0.8800992131658495,-3.3796506534446884
A112,-1.88496,-0.8583531779724087,-1.0583531779724087,-0.8583531779724087,-3.388658273127983
A112,-1.7278799999999999,-0.8354657683728489,-1.035465768372849,-0.8354657683728489,-3.3941531562764418
A112,-1.5708,-0.8120005509807655,-1.0120005509807655,-0.8120005509807655,-3.395999999998988
A113,-1.5708,-1.2720005509807655,-1.4720005509807657,-1.2720005509807655,-3.395999999998988
A113,-1.41372,-1.2485353200216438,-1.448535320021644,-1.2485353200216438,-3.3941533286616044
A113,-1.25664,-1.225647870055036,-1.4256478700550361,-1.225647870055036,-3.388658613653593
A113,-1.0995599999999999,-1.203901768688513,-1.4039017686885131,-1.203901768688513,-3.3796511537258365
A113,-0.94248,-1.1838324796080248,-1.383832479608025,-1.1838324796080248,-3.3673527434709682
A113,-0.7854,-1.1659341776233145,-1.3659341776233147,-1.1659341776233145,-3.352066211978921
A113,-0.62832,-1.1506475803872362,-1.3506475803872364,-1.1506475803872362,-3.334167966144897
A113,-0.4712400000000001,-1.1383490964138359,-1.338349096413836,-1.1383490964138359,-3.3140987222391276
A113,-0.31416,-1.1293415566082494,-1.3293415566082496,-1.1293415566082494,-3.292352653958999
A113,-0.1570799999999999,-1.1238467575299775,-1.3238467575299777,-1.1238467575299775,-3.269465224175761
A113,0.0,-1.122,-1.3220000000000003,-1.122,-3.246
A114,-0.6288,0.2706201700216818,0.07062017002168183,0.2706201700216818,-2.3624524102942495
A114,-0.56592,0.2812286981536718,0.08122869815367181,0.2812286981536718,-2.3468577832478013
A114,-0.50304,0.2908363166102509,0.0908363166102509,0.2908363166102509,-2.3306273510465982
A114,-0.44016,0.29940505039750676,0.09940505039750672,0.29940505039750676,-2.3138252659638416
A114,-0.37728,0.3069010308085499,0.10690103080854993,0.3069010308085499,-2.296517939783224
A114,-0.3144,0.31329462929268803,0.11329462929268799,0.31329462929268803,-2.2787737813002558
A114,-0.25151999999999997,0.3185605745649909,0.11856057456499089,0.3185605745649909,-2.2606629259302253
A114,-0.18863999999999997,0.32267805249336523,0.12267805249336519,0.32267805249336523,-2.2422569584915277
A114,-0.12575999999999998,0.3256307883683216,0.12563078836832156,0.3256307883683216,-2.2236286302601007
A114,-0.06287999999999994,0.32740711123025823,0.12740711123025825,0.32740711123025823,-2.2048515714133265
A114,0.0,0.32799999999999996,0.12799999999999997,0.32799999999999996,-2.186
A115,2.6941,0.27548046877741605,0.07548046877741607,0.27548046877741605,-2.3676206279636953
A115,2.73007,0.26065231219287777,0.06065231219287778,0.26065231219287777,-2.3999947305513865
A115,2.7660400000000003,0.2469979925859657,0.04699799258596568,0.2469979925859657,-2.432881145712153
A115,2.80201,0.234535174569126,0.034535174569126,0.234535174569126,-2.4662373282445276
A115,2.83798,0.2232799813075246,0.023279981307524594,0.2232799813075246,-2.5000201252083367
A115,2.87395,0.21324697366048653,0.013246973660486522,0.21324697366048653,-2.5341858317517176
A115,2.90992,0.20444913134409062,0.004449131344090612,0.20444913134409062,-2.5686902476521474
A115,2.94589,0.19689783613929404,-0.00310216386070597,0.19689783613929404,-2.60348873449833
A115,2.9818599999999997,0.1906028571673051,-0.00939714283269491,0.1906028571673051,-2.638536273438977
A115,3.01783,0.185572338251258,-0.014427661748742021,0.185572338251258,-2.6737875234237545
A115,3.0538,0.18181278738053733,-0.018187212619462684,0.18181278738053733,-2.709196879861064
A116,0.0878,0.02418657490152279,-0.17581342509847722,0.02418657490152279,-2.709189634927602
A116,0.12377,0.020426763899245942,-0.17957323610075407,0.020426763899245942,-2.673780306110451
A116,0.15974,0.015395986013191948,-0.18460401398680806,0.015395986013191948,-2.6385290930828806
A116,0.19571,0.009100749567775096,-0.19089925043222492,0.009100749567775096,-2.603481600388677
A116,0.23168,0.0015491987192233492,-0.19845080128077666,0.0015491987192233492,-2.5686831690183447
A116,0.26765,-0.007248897080528199,-0.2072488970805282,-0.007248897080528199,-2.5341788177514055
A116,0.30362,-0.017282155722590925,-0.21728215572259094,-0.017282155722590925,-2.500013184915536
A116,0.33959,-0.028537597166172962,-0.22853759716617297,-0.028537597166172962,-2.4662304706379046
A116,0.37556,-0.04100066023087631,-0.24100066023087632,-0.04100066023087631,-2.432874379663404
A116,0.41153,-0.05465522143451593,-0.2546552214345159,-0.05465522143451593,-2.399988064813758
A116,0.4475,-0.06948361585209181,-0.2694836158520918,-0.06948361585209181,-2.367614071160661
A117,-3.1416,-0.1219999999919045,-0.32199999999190454,-0.1219999999919045,-2.185997796076938
A117,-3.07872,-0.1214072497135554,-0.3214072497135554,-0.1214072497135554,-2.20484937184536
A117,-3.01584,-0.11963106479564342,-0.3196310647956434,-0.11963106479564342,-2.2236264437412236
A117,-2.95296,-0.11667846577210741,-0.31667846577210745,-0.11667846577210741,-2.2422547936641575
A117,-2.8900799999999998,-0.11256112306163121,-0.3125611230616312,-0.11256112306163121,-2.2606607913510404
A117,-2.8272,-0.10729531083924318,-0.3072953108392432,-0.10729531083924318,-2.278771685406376
A117,-2.7643199999999997,-0.10090184271114463,-0.3009018427111446,-0.10090184271114463,-2.296515890858862
A117,-2.70144,-0.09340598944702136,-0.29340598944702134,-0.09340598944702136,-2.31382327210756
A117,-2.63856,-0.08483737909500619,-0.28483737909500617,-0.08483737909500619,-2.330625420139296
A117,-2.5756799999999997,-0.0752298798740991,-0.2752298798740991,-0.0752298798740991,-2.3468559229215677
A117,-2.5128,-0.0646214663069227,-0.26462146630692274,-0.0646214663069227,-2.3624506279021946
A118,0.219272084,0.02379999956569459,-0.17620000043430542,0.02379999956569459,0.20479999973151772
A118,0.3533179716,0.0018236711802654126,-0.1981763288197346,0.0018236711802654126,0.27945233659388746
A118,0.4873638592,-0.02993241205528227,-0.22993241205528228,-0.02993241205528227,0.35049796690183754
A118,0.6214097467999999,-0.07089850119643412,-0.2708985011964341,-0.07089850119643412,0.4166622317945735
A118,0.7554556344,-0.1203396067964145,-0.3203396067964145,-0.1203396067964145,0.476758050994985
A118,0.889501522,-0.17736868565401162,-0.3773686856540116,-0.17736868565401162,0.5297072207049146
A118,1.0235474096,-0.24096255562032062,-0.4409625556203206,-0.24096255562032062,0.5745597581027598
A118,1.1575932972,-0.3099802529303165,-0.5099802529303165,-0.3099802529303165,0.6105109453758216
A118,1.2916391848,-0.38318350270282064,-0.5831835027028206,-0.38318350270282064,0.6369157674934066
A118,1.4256850723999999,-0.45925893533921036,-0.6592589353392103,-0.45925893533921036,0.6533004846866651
A118,1.55973096,-0.5368416502273242,-0.7368416502273242,-0.5368416502273242,0.6593711320085419
A119,1.573704022,0.7368416498220203,0.5368416498220203,0.7368416498220203,0.6593711389322213
